,Year,County,Strata,Strata_Name,Cause_Desc,Count
8266,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
8267,2018,San Diego,Race-Ethnicity,Asian,Accidents (unintentional injuries),72
8268,2018,San Diego,Race-Ethnicity,Asian,Alzheimer's disease,102
8269,2018,San Diego,Race-Ethnicity,Asian,Assault (homicide),0
8270,2018,San Diego,Race-Ethnicity,Asian,Cerebrovascular diseases,125
8271,2018,San Diego,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,12
8272,2018,San Diego,Race-Ethnicity,Asian,Chronic lower respiratory diseases,52
8273,2018,San Diego,Race-Ethnicity,Asian,Diabetes mellitus,84
8274,2018,San Diego,Race-Ethnicity,Asian,Diseases of heart,345
8275,2018,San Diego,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,36
8276,2018,San Diego,Race-Ethnicity,Asian,Influenza and pneumonia,37
8277,2018,San Diego,Race-Ethnicity,Asian,Intentional self-harm (suicide),27
8278,2018,San Diego,Race-Ethnicity,Asian,Malignant neoplasms,440
8279,2018,San Diego,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",15
8280,2018,San Diego,Race-Ethnicity,Asian,Parkinson's disease,21
8281,2018,San Diego,Race-Ethnicity,Black,Accidents (unintentional injuries),84
8282,2018,San Diego,Race-Ethnicity,Black,Alzheimer's disease,34
8283,2018,San Diego,Race-Ethnicity,Black,Assault (homicide),17
8284,2018,San Diego,Race-Ethnicity,Black,Cerebrovascular diseases,80
8285,2018,San Diego,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,0
8286,2018,San Diego,Race-Ethnicity,Black,Chronic lower respiratory diseases,38
8287,2018,San Diego,Race-Ethnicity,Black,Diabetes mellitus,59
8288,2018,San Diego,Race-Ethnicity,Black,Diseases of heart,247
8289,2018,San Diego,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,32
8290,2018,San Diego,Race-Ethnicity,Black,Influenza and pneumonia,21
8291,2018,San Diego,Race-Ethnicity,Black,Intentional self-harm (suicide),0
8292,2018,San Diego,Race-Ethnicity,Black,Malignant neoplasms,232
8293,2018,San Diego,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
8294,2018,San Diego,Race-Ethnicity,Black,Parkinson's disease,0
8295,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
8296,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
8297,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
8298,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
8299,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
8300,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
8301,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
8302,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,39
8303,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
8304,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
8305,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
8306,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,19
8307,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
8308,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
8309,2018,San Diego,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),273
8310,2018,San Diego,Race-Ethnicity,Hispanic,Alzheimer's disease,219
8311,2018,San Diego,Race-Ethnicity,Hispanic,Assault (homicide),32
8312,2018,San Diego,Race-Ethnicity,Hispanic,Cerebrovascular diseases,260
8313,2018,San Diego,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,85
8314,2018,San Diego,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,82
8315,2018,San Diego,Race-Ethnicity,Hispanic,Diabetes mellitus,221
8316,2018,San Diego,Race-Ethnicity,Hispanic,Diseases of heart,676
8317,2018,San Diego,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,82
8318,2018,San Diego,Race-Ethnicity,Hispanic,Influenza and pneumonia,66
8319,2018,San Diego,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),90
8320,2018,San Diego,Race-Ethnicity,Hispanic,Malignant neoplasms,890
8321,2018,San Diego,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",23
8322,2018,San Diego,Race-Ethnicity,Hispanic,Parkinson's disease,47
8323,2018,San Diego,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),20
8324,2018,San Diego,Race-Ethnicity,Multi-Race,Alzheimer's disease,13
8325,2018,San Diego,Race-Ethnicity,Multi-Race,Assault (homicide),0
8326,2018,San Diego,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,15
8327,2018,San Diego,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
8328,2018,San Diego,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
8329,2018,San Diego,Race-Ethnicity,Multi-Race,Diabetes mellitus,11
8330,2018,San Diego,Race-Ethnicity,Multi-Race,Diseases of heart,37
8331,2018,San Diego,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
8332,2018,San Diego,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
8333,2018,San Diego,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),11
8334,2018,San Diego,Race-Ethnicity,Multi-Race,Malignant neoplasms,47
8335,2018,San Diego,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
8336,2018,San Diego,Race-Ethnicity,Multi-Race,Parkinson's disease,0
8337,2018,San Diego,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
8338,2018,San Diego,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
8339,2018,San Diego,Race-Ethnicity,Other/Unknown,Assault (homicide),0
8340,2018,San Diego,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,12
8341,2018,San Diego,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
8342,2018,San Diego,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,15
8343,2018,San Diego,Race-Ethnicity,Other/Unknown,Diabetes mellitus,12
8344,2018,San Diego,Race-Ethnicity,Other/Unknown,Diseases of heart,36
8345,2018,San Diego,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
8346,2018,San Diego,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
8347,2018,San Diego,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
8348,2018,San Diego,Race-Ethnicity,Other/Unknown,Malignant neoplasms,25
8349,2018,San Diego,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
8350,2018,San Diego,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
8351,2018,San Diego,Race-Ethnicity,White,Accidents (unintentional injuries),815
8352,2018,San Diego,Race-Ethnicity,White,Alzheimer's disease,1089
8353,2018,San Diego,Race-Ethnicity,White,Assault (homicide),31
8354,2018,San Diego,Race-Ethnicity,White,Cerebrovascular diseases,957
8355,2018,San Diego,Race-Ethnicity,White,Chronic liver disease and cirrhosis,200
8356,2018,San Diego,Race-Ethnicity,White,Chronic lower respiratory diseases,810
8357,2018,San Diego,Race-Ethnicity,White,Diabetes mellitus,375
8358,2018,San Diego,Race-Ethnicity,White,Diseases of heart,3295
8359,2018,San Diego,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,293
8360,2018,San Diego,Race-Ethnicity,White,Influenza and pneumonia,312
8361,2018,San Diego,Race-Ethnicity,White,Intentional self-harm (suicide),308
8362,2018,San Diego,Race-Ethnicity,White,Malignant neoplasms,3342
8363,2018,San Diego,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",55
8364,2018,San Diego,Race-Ethnicity,White,Parkinson's disease,286
8365,2018,San Diego,Total Population,Total Population,Accidents (unintentional injuries),1282
8366,2018,San Diego,Total Population,Total Population,Alzheimer's disease,1466
8367,2018,San Diego,Total Population,Total Population,Assault (homicide),89
8368,2018,San Diego,Total Population,Total Population,Cerebrovascular diseases,1458
8369,2018,San Diego,Total Population,Total Population,Chronic liver disease and cirrhosis,322
8370,2018,San Diego,Total Population,Total Population,Chronic lower respiratory diseases,1014
8371,2018,San Diego,Total Population,Total Population,Diabetes mellitus,779
8372,2018,San Diego,Total Population,Total Population,Diseases of heart,4695
8373,2018,San Diego,Total Population,Total Population,Essential hypertension and hypertensive renal disease,451
8374,2018,San Diego,Total Population,Total Population,Influenza and pneumonia,453
8375,2018,San Diego,Total Population,Total Population,Intentional self-harm (suicide),449
8376,2018,San Diego,Total Population,Total Population,Malignant neoplasms,5014
8377,2018,San Diego,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",100
8378,2018,San Diego,Total Population,Total Population,Parkinson's disease,367
8379,2018,Santa Clara,Age,1-4 years,All causes (total),14
8380,2018,Santa Clara,Age,15-24 years,All causes (total),84
8381,2018,Santa Clara,Age,25-34 years,All causes (total),137
8382,2018,Santa Clara,Age,35-44 years,All causes (total),257
8383,2018,Santa Clara,Age,45-54 years,All causes (total),542
8384,2018,Santa Clara,Age,5-14 years,All causes (total),20
8385,2018,Santa Clara,Age,55-64 years,All causes (total),1105
8386,2018,Santa Clara,Age,65-74 years,All causes (total),1667
8387,2018,Santa Clara,Age,75-84 years,All causes (total),2344
8388,2018,Santa Clara,Age,85 years and over,All causes (total),3962
8389,2018,Santa Clara,Age,Under 1 year,All causes (total),70
8390,2018,Santa Clara,Gender,Female,Accidents (unintentional injuries),169
8391,2018,Santa Clara,Gender,Female,Alzheimer's disease,366
8392,2018,Santa Clara,Gender,Female,Assault (homicide),0
8393,2018,Santa Clara,Gender,Female,Cerebrovascular diseases,373
8394,2018,Santa Clara,Gender,Female,Chronic liver disease and cirrhosis,61
8395,2018,Santa Clara,Gender,Female,Chronic lower respiratory diseases,196
8396,2018,Santa Clara,Gender,Female,Diabetes mellitus,193
8397,2018,Santa Clara,Gender,Female,Diseases of heart,903
8398,2018,Santa Clara,Gender,Female,Essential hypertension and hypertensive renal disease,232
8399,2018,Santa Clara,Gender,Female,Influenza and pneumonia,114
8400,2018,Santa Clara,Gender,Female,Intentional self-harm (suicide),34
8401,2018,Santa Clara,Gender,Female,Malignant neoplasms,1168
8402,2018,Santa Clara,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",33
8403,2018,Santa Clara,Gender,Female,Parkinson's disease,60
8404,2018,Santa Clara,Gender,Male,Accidents (unintentional injuries),346
8405,2018,Santa Clara,Gender,Male,Alzheimer's disease,149
8406,2018,Santa Clara,Gender,Male,Assault (homicide),0
8407,2018,Santa Clara,Gender,Male,Cerebrovascular diseases,307
8408,2018,Santa Clara,Gender,Male,Chronic liver disease and cirrhosis,96
8409,2018,Santa Clara,Gender,Male,Chronic lower respiratory diseases,163
8410,2018,Santa Clara,Gender,Male,Diabetes mellitus,252
8411,2018,Santa Clara,Gender,Male,Diseases of heart,1169
8412,2018,Santa Clara,Gender,Male,Essential hypertension and hypertensive renal disease,179
8413,2018,Santa Clara,Gender,Male,Influenza and pneumonia,113
8414,2018,Santa Clara,Gender,Male,Intentional self-harm (suicide),124
8415,2018,Santa Clara,Gender,Male,Malignant neoplasms,1227
8416,2018,Santa Clara,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",33
8417,2018,Santa Clara,Gender,Male,Parkinson's disease,83
8418,2018,Santa Clara,Place Type,Decedent's Home,All causes (total),3572
8419,2018,Santa Clara,Place Type,Emergency Room/Outpatient,All causes (total),698
8420,2018,Santa Clara,Place Type,Hospice Facility,All causes (total),27
8421,2018,Santa Clara,Place Type,Inpatient,All causes (total),3279
8422,2018,Santa Clara,Place Type,Nursing Home/Long Term Care Facility,All causes (total),2150
8423,2018,Santa Clara,Place Type,Other/Unknown,All causes (total),482
8424,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
8425,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
8426,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
8427,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
8428,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
8429,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
8430,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
8431,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,0
8432,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
8433,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
8434,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
8435,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,0
8436,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
8437,2018,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
8438,2018,Santa Clara,Race-Ethnicity,Asian,Accidents (unintentional injuries),95
8439,2018,Santa Clara,Race-Ethnicity,Asian,Alzheimer's disease,87
8440,2018,Santa Clara,Race-Ethnicity,Asian,Assault (homicide),0
8441,2018,Santa Clara,Race-Ethnicity,Asian,Cerebrovascular diseases,203
8442,2018,Santa Clara,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,18
8443,2018,Santa Clara,Race-Ethnicity,Asian,Chronic lower respiratory diseases,60
8444,2018,Santa Clara,Race-Ethnicity,Asian,Diabetes mellitus,133
8445,2018,Santa Clara,Race-Ethnicity,Asian,Diseases of heart,444
8446,2018,Santa Clara,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,136
8447,2018,Santa Clara,Race-Ethnicity,Asian,Influenza and pneumonia,43
8448,2018,Santa Clara,Race-Ethnicity,Asian,Intentional self-harm (suicide),26
8449,2018,Santa Clara,Race-Ethnicity,Asian,Malignant neoplasms,666
8450,2018,Santa Clara,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",21
8451,2018,Santa Clara,Race-Ethnicity,Asian,Parkinson's disease,38
8452,2018,Santa Clara,Race-Ethnicity,Black,Accidents (unintentional injuries),23
8453,2018,Santa Clara,Race-Ethnicity,Black,Alzheimer's disease,0
8454,2018,Santa Clara,Race-Ethnicity,Black,Assault (homicide),0
8455,2018,Santa Clara,Race-Ethnicity,Black,Cerebrovascular diseases,15
8456,2018,Santa Clara,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,0
8457,2018,Santa Clara,Race-Ethnicity,Black,Chronic lower respiratory diseases,0
8458,2018,Santa Clara,Race-Ethnicity,Black,Diabetes mellitus,26
8459,2018,Santa Clara,Race-Ethnicity,Black,Diseases of heart,65
8460,2018,Santa Clara,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,11
8461,2018,Santa Clara,Race-Ethnicity,Black,Influenza and pneumonia,0
8462,2018,Santa Clara,Race-Ethnicity,Black,Intentional self-harm (suicide),0
8463,2018,Santa Clara,Race-Ethnicity,Black,Malignant neoplasms,69
8464,2018,Santa Clara,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
8465,2018,Santa Clara,Race-Ethnicity,Black,Parkinson's disease,0
8466,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
8467,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
8468,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
8469,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
8470,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
8471,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
8472,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
8473,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,0
8474,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
8475,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
8476,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
8477,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,0
8478,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
8479,2018,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
8480,2018,Santa Clara,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),125
8481,2018,Santa Clara,Race-Ethnicity,Hispanic,Alzheimer's disease,59
8482,2018,Santa Clara,Race-Ethnicity,Hispanic,Assault (homicide),15
8483,2018,Santa Clara,Race-Ethnicity,Hispanic,Cerebrovascular diseases,94
8484,2018,Santa Clara,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,53
8485,2018,Santa Clara,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,40
8486,2018,Santa Clara,Race-Ethnicity,Hispanic,Diabetes mellitus,108
8487,2018,Santa Clara,Race-Ethnicity,Hispanic,Diseases of heart,269
8488,2018,Santa Clara,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,64
8489,2018,Santa Clara,Race-Ethnicity,Hispanic,Influenza and pneumonia,50
8490,2018,Santa Clara,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),28
8491,2018,Santa Clara,Race-Ethnicity,Hispanic,Malignant neoplasms,354
8492,2018,Santa Clara,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",0
8493,2018,Santa Clara,Race-Ethnicity,Hispanic,Parkinson's disease,0
8494,2018,Santa Clara,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),0
8495,2018,Santa Clara,Race-Ethnicity,Multi-Race,Alzheimer's disease,0
8496,2018,Santa Clara,Race-Ethnicity,Multi-Race,Assault (homicide),0
8497,2018,Santa Clara,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,0
8498,2018,Santa Clara,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
8499,2018,Santa Clara,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
8500,2018,Santa Clara,Race-Ethnicity,Multi-Race,Diabetes mellitus,0
8501,2018,Santa Clara,Race-Ethnicity,Multi-Race,Diseases of heart,17
8502,2018,Santa Clara,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
8503,2018,Santa Clara,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
8504,2018,Santa Clara,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
8505,2018,Santa Clara,Race-Ethnicity,Multi-Race,Malignant neoplasms,16
8506,2018,Santa Clara,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
8507,2018,Santa Clara,Race-Ethnicity,Multi-Race,Parkinson's disease,0
8508,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
8509,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
8510,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Assault (homicide),0
8511,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,0
8512,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
8513,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,0
8514,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Diabetes mellitus,0
8515,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Diseases of heart,16
8516,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
8517,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
8518,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
8519,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Malignant neoplasms,14
8520,2018,Santa Clara,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
8521,2018,Santa Clara,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
8522,2018,Santa Clara,Race-Ethnicity,White,Accidents (unintentional injuries),254
8523,2018,Santa Clara,Race-Ethnicity,White,Alzheimer's disease,357
8524,2018,Santa Clara,Race-Ethnicity,White,Assault (homicide),0
8525,2018,Santa Clara,Race-Ethnicity,White,Cerebrovascular diseases,353
8526,2018,Santa Clara,Race-Ethnicity,White,Chronic liver disease and cirrhosis,79
8527,2018,Santa Clara,Race-Ethnicity,White,Chronic lower respiratory diseases,247
8528,2018,Santa Clara,Race-Ethnicity,White,Diabetes mellitus,165
8529,2018,Santa Clara,Race-Ethnicity,White,Diseases of heart,1247
8530,2018,Santa Clara,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,189
8531,2018,Santa Clara,Race-Ethnicity,White,Influenza and pneumonia,125
8532,2018,Santa Clara,Race-Ethnicity,White,Intentional self-harm (suicide),94
8533,2018,Santa Clara,Race-Ethnicity,White,Malignant neoplasms,1261
8534,2018,Santa Clara,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",30
8535,2018,Santa Clara,Race-Ethnicity,White,Parkinson's disease,90
8536,2018,Santa Clara,Total Population,Total Population,Accidents (unintentional injuries),515
8537,2018,Santa Clara,Total Population,Total Population,Alzheimer's disease,515
8538,2018,Santa Clara,Total Population,Total Population,Assault (homicide),35
8539,2018,Santa Clara,Total Population,Total Population,Cerebrovascular diseases,680
8540,2018,Santa Clara,Total Population,Total Population,Chronic liver disease and cirrhosis,157
8541,2018,Santa Clara,Total Population,Total Population,Chronic lower respiratory diseases,359
8542,2018,Santa Clara,Total Population,Total Population,Diabetes mellitus,445
8543,2018,Santa Clara,Total Population,Total Population,Diseases of heart,2072
8544,2018,Santa Clara,Total Population,Total Population,Essential hypertension and hypertensive renal disease,411
8545,2018,Santa Clara,Total Population,Total Population,Influenza and pneumonia,227
8546,2018,Santa Clara,Total Population,Total Population,Intentional self-harm (suicide),158
8547,2018,Santa Clara,Total Population,Total Population,Malignant neoplasms,2395
8548,2018,Santa Clara,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",66
8549,2018,Santa Clara,Total Population,Total Population,Parkinson's disease,143
8550,2019,Alameda,Age,1-4 years,All causes (total),0
8551,2019,Alameda,Age,15-24 years,All causes (total),116
8552,2019,Alameda,Age,25-34 years,All causes (total),211
8553,2019,Alameda,Age,35-44 years,All causes (total),257
8554,2019,Alameda,Age,45-54 years,All causes (total),528
8555,2019,Alameda,Age,5-14 years,All causes (total),0
8556,2019,Alameda,Age,55-64 years,All causes (total),1232
8557,2019,Alameda,Age,65-74 years,All causes (total),1884
8558,2019,Alameda,Age,75-84 years,All causes (total),2256
8559,2019,Alameda,Age,85 years and over,All causes (total),3581
8560,2019,Alameda,Age,Under 1 year,All causes (total),60
8561,2019,Alameda,Gender,Female,Accidents (unintentional injuries),171
8562,2019,Alameda,Gender,Female,Alzheimer's disease,420
8563,2019,Alameda,Gender,Female,Assault (homicide),0
8564,2019,Alameda,Gender,Female,Cerebrovascular diseases,407
8565,2019,Alameda,Gender,Female,Chronic liver disease and cirrhosis,68
8566,2019,Alameda,Gender,Female,Chronic lower respiratory diseases,199
8567,2019,Alameda,Gender,Female,Diabetes mellitus,134
8568,2019,Alameda,Gender,Female,Diseases of heart,926
8569,2019,Alameda,Gender,Female,Essential hypertension and hypertensive renal disease,153
8570,2019,Alameda,Gender,Female,Influenza and pneumonia,111
8571,2019,Alameda,Gender,Female,Intentional self-harm (suicide),31
8572,2019,Alameda,Gender,Female,Malignant neoplasms,1163
8573,2019,Alameda,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",85
8574,2019,Alameda,Gender,Female,Parkinson's disease,49
8575,2019,Alameda,Gender,Male,Accidents (unintentional injuries),353
8576,2019,Alameda,Gender,Male,Alzheimer's disease,202
8577,2019,Alameda,Gender,Male,Assault (homicide),0
8578,2019,Alameda,Gender,Male,Cerebrovascular diseases,328
8579,2019,Alameda,Gender,Male,Chronic liver disease and cirrhosis,102
8580,2019,Alameda,Gender,Male,Chronic lower respiratory diseases,196
8581,2019,Alameda,Gender,Male,Diabetes mellitus,216
8582,2019,Alameda,Gender,Male,Diseases of heart,1139
8583,2019,Alameda,Gender,Male,Essential hypertension and hypertensive renal disease,101
8584,2019,Alameda,Gender,Male,Influenza and pneumonia,106
8585,2019,Alameda,Gender,Male,Intentional self-harm (suicide),129
8586,2019,Alameda,Gender,Male,Malignant neoplasms,1083
8587,2019,Alameda,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",58
8588,2019,Alameda,Gender,Male,Parkinson's disease,85
8589,2019,Alameda,Place Type,Decedent's Home,All causes (total),3620
8590,2019,Alameda,Place Type,Emergency Room/Outpatient,All causes (total),618
8591,2019,Alameda,Place Type,Hospice Facility,All causes (total),62
8592,2019,Alameda,Place Type,Inpatient,All causes (total),3040
8593,2019,Alameda,Place Type,Nursing Home/Long Term Care Facility,All causes (total),1679
8594,2019,Alameda,Place Type,Other/Unknown,All causes (total),1134
8595,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
8596,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
8597,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
8598,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
8599,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
8600,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
8601,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
8602,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,0
8603,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
8604,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
8605,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
8606,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,0
8607,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
8608,2019,Alameda,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
8609,2019,Alameda,Race-Ethnicity,Asian,Accidents (unintentional injuries),56
8610,2019,Alameda,Race-Ethnicity,Asian,Alzheimer's disease,108
8611,2019,Alameda,Race-Ethnicity,Asian,Assault (homicide),0
